customer_id,customer_segment,age_group,region,acquisition_channel,customer_lifetime_value
CUST-02222,Budget Shoppers,51-65,West,Referral,327.76
CUST-02223,Budget Shoppers,51-65,North,Direct,505.03
CUST-02224,Corporate / Bulk,51-65,North,Organic Search,6851.13
CUST-02225,Budget Shoppers,36-50,West,Paid Social,1091.43
CUST-02226,Budget Shoppers,26-35,West,Email Marketing,701.92
CUST-02227,Value Seekers,51-65,North,Referral,545.33
CUST-02228,Budget Shoppers,18-25,South,Organic Search,271.21
CUST-02229,Value Seekers,18-25,West,Organic Search,977.15
CUST-02230,Premium / High-End,36-50,East,Organic Search,684.84
CUST-02231,Value Seekers,36-50,South,Email Marketing,471.65
CUST-02232,Budget Shoppers,51-65,North,Organic Search,499.13
CUST-02233,Premium / High-End,18-25,East,Referral,3608.01
CUST-02234,Value Seekers,26-35,West,Referral,555.6
CUST-02235,Corporate / Bulk,36-50,East,Paid Social,10523.19
CUST-02236,Budget Shoppers,26-35,West,Direct,982.44
CUST-02237,Budget Shoppers,36-50,,Organic Search,502.95
CUST-02238,Budget Shoppers,26-35,East,Referral,185.75
CUST-02239,Premium / High-End,26-35,South,Email Marketing,3416.53
CUST-02240,Premium / High-End,36-50,North,Email Marketing,2167.62
CUST-02241,Budget Shoppers,18-25,North,Email Marketing,264.04
CUST-02242,Premium / High-End,26-35,North,Paid Social,1194.47
CUST-02243,Budget Shoppers,36-50,East,Organic Search,603.39
CUST-02244,Value Seekers,18-25,East,Organic Search,667.21
CUST-02245,Corporate / Bulk,36-50,East,Referral,5082.48
CUST-02246,Budget Shoppers,51-65,South,Organic Search,190.27
CUST-02247,Value Seekers,26-35,South,Organic Search,970.95
CUST-02248,Premium / High-End,65+,East,Email Marketing,1760.71
CUST-02249,Budget Shoppers,36-50,South,Organic Search,225.98
CUST-02250,Premium / High-End,36-50,North,Paid Social,6074.5
CUST-02251,Value Seekers,26-35,West,Organic Search,1571.5
CUST-02252,Value Seekers,18-25,West,Email Marketing,513.34
CUST-02253,Premium / High-End,36-50,West,Email Marketing,2079.3
CUST-02254,Budget Shoppers,26-35,West,Email Marketing,204.58
CUST-02255,Value Seekers,26-35,West,Referral,749.69
CUST-02256,Budget Shoppers,51-65,South,Paid Social,734.72
CUST-02257,Premium / High-End,26-35,East,Organic Search,1165.1
CUST-02258,Value Seekers,18-25,North,Email Marketing,1224.41
CUST-02259,Value Seekers,18-25,West,Referral,455.3
CUST-02260,Value Seekers,36-50,West,Organic Search,647.31
CUST-02261,Budget Shoppers,51-65,South,Organic Search,517.14
CUST-02262,Budget Shoppers,18-25,South,Organic Search,203.39
CUST-02263,Premium / High-End,26-35,North,Organic Search,1937.96
CUST-02264,Premium / High-End,18-25,East,Organic Search,6025.83
CUST-02265,Value Seekers,51-65,North,Paid Social,848.58
CUST-02266,Premium / High-End,18-25,West,Paid Social,2137.12
CUST-02267,Premium / High-End,26-35,West,Email Marketing,1838.63
CUST-02268,Value Seekers,51-65,North,Email Marketing,960.43
CUST-02269,Value Seekers,36-50,East,Organic Search,1546.64
CUST-02270,Premium / High-End,51-65,,Organic Search,2532.1
CUST-02271,Budget Shoppers,18-25,South,Paid Social,183.61
CUST-02272,Value Seekers,26-35,North,Email Marketing,1267.98
CUST-02273,Corporate / Bulk,18-25,South,Email Marketing,6253.15
CUST-02274,Corporate / Bulk,36-50,West,Organic Search,7603.98
CUST-02275,Budget Shoppers,65+,South,Paid Social,196.35
CUST-02276,Premium / High-End,26-35,South,Organic Search,3187.82
CUST-02277,Budget Shoppers,36-50,South,Paid Social,451.84
CUST-02278,Budget Shoppers,26-35,East,Direct,351.48
CUST-02279,Value Seekers,26-35,South,Organic Search,335.35
CUST-02280,Premium / High-End,36-50,West,Organic Search,3267.34
CUST-02281,Value Seekers,18-25,North,Paid Social,1025.16
CUST-02282,Budget Shoppers,51-65,East,Paid Social,459.8
CUST-02283,Value Seekers,51-65,North,Organic Search,965.02
CUST-02284,Corporate / Bulk,36-50,South,Organic Search,7249.03
CUST-02285,Budget Shoppers,26-35,South,Email Marketing,202.76
CUST-02286,Budget Shoppers,26-35,East,Email Marketing,110.02
CUST-02287,Value Seekers,36-50,North,Paid Social,815.24
CUST-02288,Budget Shoppers,36-50,East,Paid Social,405.58
CUST-02289,Corporate / Bulk,36-50,West,Email Marketing,4865.29
CUST-02290,Budget Shoppers,26-35,North,Organic Search,147.24
CUST-02291,Premium / High-End,65+,North,Paid Social,1727.06
CUST-02292,Value Seekers,26-35,North,Referral,482.45
CUST-02293,Budget Shoppers,65+,South,Organic Search,168.76
CUST-02294,Budget Shoppers,26-35,West,Paid Social,347.49
CUST-02295,Budget Shoppers,26-35,South,Direct,443.48
CUST-02296,Corporate / Bulk,18-25,East,Referral,7991.33
CUST-02297,Budget Shoppers,26-35,West,Referral,227.57
CUST-02298,Value Seekers,26-35,East,Paid Social,183.19
CUST-02299,Value Seekers,26-35,East,Email Marketing,400.14
CUST-02300,Budget Shoppers,26-35,North,Organic Search,168.5
CUST-02301,Value Seekers,26-35,East,Referral,1225.73
CUST-02302,Value Seekers,26-35,South,Email Marketing,522.98
CUST-02303,Corporate / Bulk,65+,West,Referral,11862.69
CUST-02304,Budget Shoppers,36-50,East,Paid Social,958.94
CUST-02305,Value Seekers,51-65,East,Organic Search,348.24
CUST-02306,Value Seekers,18-25,East,Organic Search,1164.58
CUST-02307,Value Seekers,26-35,North,Paid Social,2004.3
CUST-02308,Budget Shoppers,18-25,South,Direct,115.07
CUST-02309,Corporate / Bulk,51-65,South,Email Marketing,5182.06
CUST-02310,Premium / High-End,26-35,North,Organic Search,1787.1
CUST-02311,Budget Shoppers,26-35,West,Referral,234.41
CUST-02312,Premium / High-End,26-35,South,Direct,1414.07
CUST-02313,Value Seekers,18-25,North,Paid Social,906.27
CUST-02314,Premium / High-End,36-50,West,Paid Social,2297.77
CUST-02315,Corporate / Bulk,26-35,West,Direct,3403.71
CUST-02316,Budget Shoppers,51-65,East,Referral,278.65
CUST-02317,Value Seekers,36-50,North,Direct,914.24
CUST-02318,Budget Shoppers,26-35,West,Paid Social,232.77
CUST-02319,Budget Shoppers,26-35,West,Email Marketing,145.74
CUST-02320,Premium / High-End,36-50,West,Organic Search,2084.92
CUST-02321,Value Seekers,26-35,West,Organic Search,488.13
CUST-02322,Value Seekers,36-50,East,Organic Search,434.37
CUST-02323,Premium / High-End,18-25,West,Paid Social,2799.92
CUST-02324,Premium / High-End,26-35,North,Email Marketing,2098.47
CUST-02325,Value Seekers,51-65,North,Organic Search,853.37
CUST-02326,Value Seekers,36-50,North,Referral,683.46
CUST-02327,Premium / High-End,26-35,East,Direct,2577.0
CUST-02328,Value Seekers,36-50,East,Organic Search,2142.84
CUST-02329,Value Seekers,18-25,East,Organic Search,1045.01
CUST-02330,Premium / High-End,26-35,North,Paid Social,1597.35
CUST-02331,Premium / High-End,26-35,South,Organic Search,2115.79
CUST-02332,Budget Shoppers,18-25,West,Email Marketing,305.57
CUST-02333,Value Seekers,51-65,South,Referral,537.38
CUST-02334,Budget Shoppers,18-25,North,Paid Social,301.33
CUST-02335,Value Seekers,65+,North,Direct,827.42
CUST-02336,Value Seekers,26-35,East,Organic Search,896.33
CUST-02337,Premium / High-End,26-35,West,Organic Search,2804.34
CUST-02338,Budget Shoppers,18-25,East,Referral,224.02
CUST-02339,Budget Shoppers,26-35,North,Organic Search,509.5
CUST-02340,Premium / High-End,26-35,West,Paid Social,2205.93
CUST-02341,Corporate / Bulk,26-35,South,Organic Search,6984.61
CUST-02342,Premium / High-End,26-35,South,Paid Social,2817.87
CUST-02343,Budget Shoppers,36-50,North,Referral,470.32
CUST-02344,Budget Shoppers,36-50,South,Email Marketing,257.77
CUST-02345,Budget Shoppers,65+,West,Paid Social,271.03
CUST-02346,Premium / High-End,36-50,South,Referral,2066.34
CUST-02347,Value Seekers,26-35,East,Paid Social,960.95
CUST-02348,Value Seekers,18-25,East,Organic Search,976.44
CUST-02349,Budget Shoppers,36-50,East,Organic Search,758.13
CUST-02350,Premium / High-End,65+,East,Paid Social,1881.91
CUST-02351,Budget Shoppers,26-35,North,Referral,348.72
CUST-02352,Value Seekers,36-50,North,Paid Social,523.12
CUST-02353,Premium / High-End,26-35,North,Organic Search,3821.95
CUST-02354,Budget Shoppers,36-50,South,Referral,149.22
CUST-02355,Value Seekers,36-50,South,Paid Social,1349.92
CUST-02356,Budget Shoppers,36-50,North,Referral,257.15
CUST-02357,Premium / High-End,51-65,North,Paid Social,2708.97
CUST-02358,Premium / High-End,26-35,South,Organic Search,1678.07
CUST-02359,Premium / High-End,65+,South,Paid Social,1921.12
CUST-02360,Budget Shoppers,26-35,North,Paid Social,426.39
CUST-02361,Value Seekers,36-50,South,Referral,887.53
CUST-02362,Corporate / Bulk,26-35,West,Referral,9179.76
CUST-02363,Value Seekers,51-65,West,Organic Search,671.81
CUST-02364,Value Seekers,18-25,North,Referral,1042.67
CUST-02365,Premium / High-End,36-50,North,Paid Social,1776.98
CUST-02366,Value Seekers,36-50,South,Paid Social,881.39
CUST-02367,Value Seekers,51-65,South,Direct,705.56
CUST-02368,Budget Shoppers,36-50,South,Organic Search,421.47
CUST-02369,Budget Shoppers,18-25,North,Paid Social,138.25
CUST-02370,Value Seekers,18-25,South,Organic Search,463.71
CUST-02371,Corporate / Bulk,51-65,South,Direct,5977.36
CUST-02372,Corporate / Bulk,26-35,West,Referral,4236.27
CUST-02373,Budget Shoppers,18-25,West,Paid Social,124.64
CUST-02374,Value Seekers,26-35,West,Organic Search,824.51
CUST-02375,Budget Shoppers,18-25,South,Referral,265.57
CUST-02376,Premium / High-End,65+,West,Paid Social,3399.27
CUST-02377,Value Seekers,26-35,North,Paid Social,566.78
CUST-02378,Value Seekers,26-35,West,Email Marketing,794.55
CUST-02379,Budget Shoppers,26-35,North,Organic Search,581.38
CUST-02380,Value Seekers,36-50,West,Email Marketing,1013.77
CUST-02381,Budget Shoppers,65+,North,Organic Search,428.6
CUST-02382,Budget Shoppers,36-50,North,Organic Search,241.31
CUST-02383,Budget Shoppers,36-50,North,Paid Social,467.24
CUST-02384,Premium / High-End,26-35,East,Paid Social,2895.56
CUST-02385,Budget Shoppers,51-65,East,Organic Search,200.02
CUST-02386,Value Seekers,51-65,West,Paid Social,611.37
CUST-02387,Premium / High-End,26-35,North,Organic Search,1612.91
CUST-02388,Budget Shoppers,36-50,West,Organic Search,931.97
CUST-02389,Premium / High-End,26-35,East,Referral,1816.02
CUST-02390,Budget Shoppers,36-50,North,Paid Social,405.89
CUST-02391,Budget Shoppers,18-25,West,Paid Social,526.78
CUST-02392,Budget Shoppers,26-35,East,Organic Search,749.87
CUST-02393,Budget Shoppers,36-50,North,Email Marketing,296.3
CUST-02394,Value Seekers,26-35,South,Paid Social,2370.93
CUST-02395,Value Seekers,26-35,South,Email Marketing,709.32
CUST-02396,Value Seekers,26-35,West,Organic Search,333.96
CUST-02397,Budget Shoppers,18-25,North,Organic Search,654.18
CUST-02398,Budget Shoppers,36-50,East,Paid Social,814.46
CUST-02399,Budget Shoppers,51-65,East,Organic Search,305.82
CUST-02400,Budget Shoppers,26-35,East,Organic Search,467.6
CUST-02401,Value Seekers,18-25,East,Paid Social,843.74
CUST-02402,Premium / High-End,26-35,South,Direct,2408.26
CUST-02403,Budget Shoppers,18-25,South,Organic Search,192.78
CUST-02404,Premium / High-End,18-25,North,Paid Social,1791.71
CUST-02405,Budget Shoppers,26-35,North,Organic Search,416.93
CUST-02406,Value Seekers,36-50,West,Direct,452.03
CUST-02407,Value Seekers,26-35,South,Organic Search,759.92
CUST-02408,Premium / High-End,65+,East,Referral,1832.26
CUST-02409,Value Seekers,18-25,North,Organic Search,1649.02
CUST-02410,Budget Shoppers,26-35,East,Email Marketing,345.21
CUST-02411,Corporate / Bulk,26-35,North,Paid Social,12878.41
CUST-02412,Budget Shoppers,36-50,South,Referral,263.57
CUST-02413,Premium / High-End,51-65,West,Paid Social,4488.37
CUST-02414,Budget Shoppers,36-50,East,Organic Search,480.38
CUST-02415,Corporate / Bulk,36-50,West,Organic Search,9385.4
CUST-02416,Value Seekers,36-50,North,Direct,1265.79
CUST-02417,Value Seekers,26-35,East,Direct,760.59
CUST-02418,Value Seekers,51-65,West,Email Marketing,1327.4
CUST-02419,Premium / High-End,65+,South,Paid Social,2136.26
CUST-02420,Budget Shoppers,51-65,East,Paid Social,459.69
CUST-02421,Value Seekers,26-35,West,Organic Search,842.92
CUST-02422,Value Seekers,36-50,South,Paid Social,393.89
CUST-02423,Value Seekers,36-50,West,Organic Search,842.27
CUST-02424,Corporate / Bulk,36-50,South,Paid Social,12706.29
CUST-02425,Budget Shoppers,36-50,West,Email Marketing,165.14
CUST-02426,Budget Shoppers,36-50,South,Organic Search,299.16
CUST-02427,Budget Shoppers,36-50,South,Organic Search,289.04
CUST-02428,Budget Shoppers,36-50,South,Organic Search,114.44
CUST-02429,Budget Shoppers,26-35,South,Referral,476.04
CUST-02430,Value Seekers,18-25,East,Organic Search,888.68
CUST-02431,Budget Shoppers,26-35,West,Paid Social,407.78
CUST-02432,Budget Shoppers,26-35,North,Paid Social,623.37
CUST-02433,Premium / High-End,26-35,East,Direct,1613.85
CUST-02434,Budget Shoppers,26-35,North,Organic Search,364.15
CUST-02435,Value Seekers,26-35,East,Paid Social,1254.67
CUST-02436,Value Seekers,18-25,North,Paid Social,1371.84
CUST-02437,Budget Shoppers,36-50,North,Email Marketing,158.11
CUST-02438,Value Seekers,51-65,South,Paid Social,1752.49
CUST-02439,Budget Shoppers,26-35,South,Direct,441.36
CUST-02440,Premium / High-End,26-35,South,Paid Social,3097.88
CUST-02441,Value Seekers,26-35,North,Direct,400.8
CUST-02442,Value Seekers,36-50,East,Organic Search,437.61
CUST-02443,Budget Shoppers,18-25,East,Paid Social,403.33
CUST-02444,Value Seekers,36-50,South,Paid Social,987.39
CUST-02445,Value Seekers,36-50,North,Referral,422.84
CUST-02446,Value Seekers,18-25,North,Referral,1000.86
CUST-02447,Value Seekers,18-25,South,Organic Search,1310.62
CUST-02448,Value Seekers,18-25,South,Email Marketing,305.36
CUST-02449,Value Seekers,18-25,East,Organic Search,719.56
CUST-02450,Budget Shoppers,26-35,East,Organic Search,369.78
CUST-02451,Value Seekers,26-35,West,Organic Search,888.79
CUST-02452,Corporate / Bulk,26-35,North,Email Marketing,11990.07
CUST-02453,Budget Shoppers,36-50,North,Organic Search,707.96
CUST-02454,Budget Shoppers,26-35,North,Referral,485.1
CUST-02455,Value Seekers,18-25,North,Paid Social,291.48
CUST-02456,Corporate / Bulk,51-65,West,Paid Social,10253.93
CUST-02457,Premium / High-End,51-65,East,Email Marketing,2387.58
CUST-02458,Value Seekers,26-35,East,Referral,331.2
CUST-02459,Value Seekers,36-50,North,Paid Social,1508.88
CUST-02460,Value Seekers,36-50,South,Direct,577.37
CUST-02461,Value Seekers,26-35,East,Email Marketing,677.2
CUST-02462,Budget Shoppers,26-35,South,Organic Search,188.1
CUST-02463,Value Seekers,18-25,East,Organic Search,557.71
CUST-02464,Value Seekers,36-50,West,Organic Search,955.06
CUST-02465,Corporate / Bulk,26-35,West,Email Marketing,6567.2
CUST-02466,Budget Shoppers,26-35,West,Referral,474.42
CUST-02467,Value Seekers,36-50,South,Paid Social,315.18
CUST-02468,Budget Shoppers,26-35,East,Email Marketing,458.42
CUST-02469,Budget Shoppers,36-50,East,Organic Search,434.67
CUST-02470,Premium / High-End,26-35,South,Direct,2865.06
CUST-02471,Value Seekers,26-35,South,Email Marketing,588.24
CUST-02472,Value Seekers,36-50,West,Paid Social,539.32
CUST-02473,Budget Shoppers,65+,South,Paid Social,98.24
CUST-02474,Value Seekers,18-25,South,Referral,720.52
CUST-02475,Budget Shoppers,18-25,North,Direct,379.22
CUST-02476,Value Seekers,65+,East,Referral,666.2
CUST-02477,Premium / High-End,51-65,North,Organic Search,1523.01
CUST-02478,Premium / High-End,26-35,East,Organic Search,1729.76
CUST-02479,Value Seekers,51-65,North,Organic Search,446.46
CUST-02480,Premium / High-End,51-65,East,Direct,1606.23
CUST-02481,Budget Shoppers,26-35,East,Direct,118.16
CUST-02482,Value Seekers,26-35,North,Paid Social,733.46
CUST-02483,Budget Shoppers,18-25,North,Referral,213.15
CUST-02484,Premium / High-End,36-50,North,Email Marketing,3050.2
CUST-02485,Value Seekers,36-50,North,Referral,642.26
CUST-02486,Value Seekers,26-35,South,Organic Search,896.97
CUST-02487,Budget Shoppers,51-65,East,Email Marketing,182.79
CUST-02488,Value Seekers,36-50,West,Paid Social,957.88
CUST-02489,Value Seekers,26-35,East,Organic Search,183.26
CUST-02490,Budget Shoppers,26-35,South,Organic Search,470.73
CUST-02491,Budget Shoppers,26-35,East,Organic Search,157.4
CUST-02492,Budget Shoppers,26-35,East,Organic Search,85.66
CUST-02493,Corporate / Bulk,26-35,West,Email Marketing,6881.65
CUST-02494,Budget Shoppers,65+,West,Organic Search,134.8
CUST-02495,Value Seekers,51-65,West,Paid Social,814.02
CUST-02496,Value Seekers,36-50,North,Organic Search,970.48
CUST-02497,Value Seekers,26-35,West,Organic Search,638.4
CUST-02498,Budget Shoppers,26-35,North,Email Marketing,599.7
CUST-02499,Budget Shoppers,36-50,,Direct,503.03
CUST-02500,Value Seekers,26-35,West,Organic Search,730.24
CUST-02501,Corporate / Bulk,36-50,West,Email Marketing,10340.6
CUST-02502,Budget Shoppers,51-65,West,Paid Social,378.19
CUST-02503,Value Seekers,26-35,North,Direct,890.0
CUST-02504,Budget Shoppers,18-25,North,Paid Social,189.74
CUST-02505,Value Seekers,26-35,South,Referral,582.65
CUST-02506,Corporate / Bulk,18-25,North,Email Marketing,5383.97
CUST-02507,Premium / High-End,51-65,East,Email Marketing,2085.7
CUST-02508,Premium / High-End,18-25,East,Email Marketing,3110.41
CUST-02509,Value Seekers,26-35,South,Organic Search,466.07
CUST-02510,Value Seekers,65+,West,Paid Social,1076.14
CUST-02511,Budget Shoppers,18-25,South,Organic Search,278.14
CUST-02512,Value Seekers,36-50,North,Referral,999.06
CUST-02513,Premium / High-End,65+,East,Organic Search,1555.61
CUST-02514,Premium / High-End,18-25,West,Organic Search,2230.47
CUST-02515,Budget Shoppers,26-35,North,Email Marketing,620.59
CUST-02516,Budget Shoppers,36-50,South,Paid Social,186.9
CUST-02517,Budget Shoppers,26-35,North,Paid Social,411.58
CUST-02518,Value Seekers,26-35,East,Direct,556.42
CUST-02519,Budget Shoppers,51-65,East,Referral,173.2
CUST-02520,Budget Shoppers,26-35,East,Organic Search,196.72
CUST-02521,Value Seekers,18-25,East,Direct,1030.82
CUST-02522,Premium / High-End,26-35,East,Organic Search,1309.88
CUST-02523,Budget Shoppers,26-35,West,Email Marketing,266.4
CUST-02524,Budget Shoppers,36-50,South,Organic Search,334.86
CUST-02525,Corporate / Bulk,36-50,East,Paid Social,6404.74
CUST-02526,Budget Shoppers,18-25,South,Organic Search,431.69
CUST-02527,Value Seekers,18-25,West,Organic Search,1789.12
CUST-02528,Value Seekers,51-65,South,Paid Social,1717.93
CUST-02529,Budget Shoppers,26-35,North,Paid Social,665.48
CUST-02530,Budget Shoppers,26-35,South,Paid Social,632.71
CUST-02531,Budget Shoppers,51-65,East,Direct,471.21
CUST-02532,Corporate / Bulk,36-50,West,Email Marketing,5525.39
CUST-02533,Budget Shoppers,26-35,West,Paid Social,119.17
CUST-02534,Premium / High-End,18-25,East,Organic Search,1644.12
CUST-02535,Value Seekers,36-50,East,Referral,1201.48
CUST-02536,Corporate / Bulk,36-50,South,Paid Social,6081.69
CUST-02537,Value Seekers,26-35,North,Email Marketing,663.77
CUST-02538,Corporate / Bulk,18-25,North,Referral,11276.93
CUST-02539,Corporate / Bulk,26-35,North,Paid Social,9867.92
CUST-02540,Budget Shoppers,36-50,South,Paid Social,537.52
CUST-02541,Value Seekers,36-50,East,Email Marketing,723.41
CUST-02542,Budget Shoppers,26-35,East,Organic Search,173.91
CUST-02543,Budget Shoppers,26-35,South,Paid Social,395.22
CUST-02544,Corporate / Bulk,51-65,South,Organic Search,6604.18
CUST-02545,Budget Shoppers,26-35,West,Email Marketing,124.1
