transaction_id,date,product_id,customer_id,region,quantity,unit_price,discount,revenue,cost,profit,competitor_price,inventory_level
TXN-0038023,2025-01-07,PRD-B01,CUST-00486,East,1,41.04,0.0,41.04,8.5,32.54,39.9,4973
TXN-0038024,2025-01-07,PRD-B01,CUST-00090,North,5,41.04,0.0,205.2,42.5,162.7,39.9,4968
TXN-0038025,2025-01-07,PRD-B01,CUST-00094,East,1,41.04,0.0,41.04,8.5,32.54,39.9,4967
TXN-0038026,2025-01-07,PRD-B01,CUST-00984,South,1,41.04,0.0,41.04,8.5,32.54,39.9,4966
TXN-0038027,2025-01-07,PRD-B01,CUST-02100,North,1,41.04,0.0,41.04,8.5,32.54,39.9,4965
TXN-0038028,01/07/2025,PRD-B01,CUST-03284,North,3,41.04,0.0,123.12,25.5,97.62,39.9,4962
TXN-0038029,2025-01-07,PRD-B02,CUST-00800,East,1,51.3,0.0,51.3,12.0,39.3,62.64,4070
TXN-0038030,2025-01-07,PRD-B02,CUST-03273,North,1,51.3,0.1,46.17,12.0,34.17,62.64,4069
TXN-0038031,01/07/2025,PRD-B02,CUST-00692,East,2,51.3,0.0,102.6,24.0,78.6,62.64,4067
TXN-0038032,2025-01-07,PRD-B02,CUST-00391,East,1,51.3,0.0,51.3,12.0,39.3,62.64,4066
TXN-0038033,2025-01-07,PRD-B02,CUST-02483,North,1,51.3,0.1,46.17,12.0,34.17,62.64,4065
TXN-0038034,2025-01-07,PRD-B02,CUST-02867,North,2,51.3,0.0,102.6,24.0,78.6,62.64,4063
TXN-0038035,2025-01-07,PRD-B02,CUST-03030,East,4,51.3,0.1,184.68,48.0,136.68,62.64,4059
TXN-0038036,2025-01-07,PRD-B03,CUST-02885,North,2,36.79,0.0,73.58,33.0,40.58,39.89,1969
TXN-0038037,2025-01-07,PRD-B03,CUST-00049,West,1,36.79,0.0,36.79,16.5,20.29,39.89,1968
TXN-0038038,2025-01-07,PRD-B03,CUST-01210,East,1,36.79,0.0,36.79,16.5,20.29,39.89,1967
TXN-0038039,01/07/2025,PRD-B03,CUST-01921,East,1,36.79,0.0,36.79,16.5,20.29,39.89,1966
TXN-0038040,2025-01-07,PRD-B03,,North,2,36.79,0.0,73.58,33.0,40.58,39.89,1964
TXN-0038041,2025-01-07,PRD-B03,CUST-02386,West,2,36.79,0.0,73.58,33.0,40.58,39.89,1962
TXN-0038042,2025-01-07,PRD-B03,CUST-00629,South,10,36.79,0.0,367.9,165.0,202.9,39.89,1952
TXN-0038043,2025-01-07,PRD-B03,CUST-01507,South,2,36.79,0.0,73.58,33.0,40.58,39.89,1950
TXN-0038044,2025-01-07,PRD-B03,CUST-02457,East,1,36.79,0.0,36.79,16.5,20.29,39.89,1949
TXN-0038045,2025-01-07,PRD-B04,CUST-01641,North,3,97.19,0.05,276.99,102.0,174.99,84.99,866
TXN-0038046,2025-01-07,PRD-B04,CUST-03145,West,2,97.19,0.0,194.38,68.0,126.38,84.99,864
TXN-0038047,2025-01-07,PRD-B04,CUST-00265,South,1,97.19,0.0,97.19,34.0,63.19,84.99,863
TXN-0038048,2025-01-07,PRD-S01,CUST-01655,East,1,189.99,0.15,161.49,88.0,73.49,180.49,592
TXN-0038049,2025-01-07,PRD-S01,CUST-00131,South,4,189.99,0.0,759.96,352.0,407.96,180.49,588
TXN-0038050,2025-01-07,PRD-S01,CUST-02766,East,3,189.99,0.0,569.97,264.0,305.97,180.49,585
TXN-0038051,01/07/2025,PRD-S01,CUST-03211,North,2,189.99,0.15,322.98,176.0,146.98,180.49,583
TXN-0038052,2025-01-07,PRD-S01,CUST-00448,North,2,189.99,0.0,379.98,176.0,203.98,180.49,581
TXN-0038053,2025-01-07,PRD-S01,CUST-01986,East,1,189.99,0.0,189.99,88.0,101.99,180.49,580
TXN-0038054,2025-01-07,PRD-S01,CUST-02342,South,2,189.99,0.0,379.98,176.0,203.98,180.49,578
TXN-0038055,2025-01-07,PRD-S02,CUST-02477,North,1,31.19,0.0,31.19,8.5,22.69,35.63,2847
TXN-0038056,2025-01-07,PRD-S02,CUST-02386,West,1,31.19,0.0,31.19,8.5,22.69,35.63,2846
TXN-0038057,2025-01-07,PRD-S02,CUST-02543,South,1,31.19,0.05,29.63,8.5,21.13,35.63,2845
TXN-0038058,2025-01-07,PRD-S02,CUST-02880,East,1,31.19,0.0,31.19,8.5,22.69,35.63,2844
TXN-0038059,2025-01-07,PRD-S02,CUST-03361,East,3,31.19,0.0,93.57,25.5,68.07,35.63,2841
TXN-0038060,2025-01-07,PRD-S02,CUST-03422,North,1,31.19,0.0,31.19,8.5,22.69,35.63,2840
TXN-0038061,2025-01-07,PRD-S02,CUST-03372,North,1,31.19,0.0,31.19,8.5,22.69,35.63,2839
TXN-0038062,2025-01-07,PRD-S02,CUST-01843,East,1,31.19,0.15,26.51,8.5,18.01,35.63,2838
TXN-0038063,2025-01-07,PRD-S02,CUST-02591,West,1,31.19,0.0,31.19,8.5,22.69,35.63,2837
TXN-0038064,2025-01-07,PRD-S02,CUST-01256,North,2,31.19,0.0,62.38,17.0,45.38,35.63,2835
TXN-0038065,2025-01-07,PRD-S04,CUST-01695,West,1,47.49,0.05,45.12,19.0,26.12,45.59,1811
TXN-0038066,2025-01-08,PRD-E01,CUST-00250,South,1,167.99,0.0,167.99,85.0,82.99,144.99,1716
TXN-0038067,2025-01-08,PRD-E01,CUST-01026,North,1,167.99,0.05,159.59,85.0,74.59,144.99,1715
TXN-0038068,2025-01-08,PRD-E01,CUST-02006,East,1,167.99,0.0,167.99,85.0,82.99,144.99,1714
TXN-0038069,2025-01-08,PRD-E01,CUST-00450,East,1,167.99,0.0,167.99,85.0,82.99,144.99,1713
TXN-0038070,2025-01-08,PRD-E01,CUST-02037,South,2,167.99,0.0,335.98,170.0,165.98,144.99,1711
TXN-0038071,2025-01-08,PRD-E01,CUST-03231,East,1,167.99,0.0,167.99,85.0,82.99,144.99,1710
TXN-0038072,2025-01-08,PRD-E01,CUST-01990,West,1,167.99,0.0,167.99,85.0,82.99,144.99,1709
TXN-0038073,2025-01-08,PRD-E02,CUST-00590,South,1,175.99,0.0,175.99,110.0,65.99,175.49,1317
TXN-0038074,2025-01-08,PRD-E02,CUST-01600,West,1,175.99,0.0,175.99,110.0,65.99,175.49,1316
TXN-0038075,2025-01-08,PRD-E02,CUST-00463,North,1,175.99,0.05,167.19,110.0,57.19,175.49,1315
TXN-0038076,01/08/2025,PRD-E02,CUST-02657,South,1,175.99,0.1,158.39,110.0,48.39,175.49,1314
TXN-0038077,2025-01-08,PRD-E02,CUST-00423,South,1,175.99,0.0,175.99,110.0,65.99,175.49,1313
TXN-0038078,2025-01-08,PRD-E02,CUST-00504,East,5,175.99,0.0,879.95,550.0,329.95,175.49,1308
TXN-0038079,2025-01-08,PRD-E02,CUST-01721,South,1,175.99,0.0,175.99,110.0,65.99,175.49,1307
TXN-0038080,2025-01-08,PRD-E02,CUST-03435,South,1,175.99,0.0,175.99,110.0,65.99,175.49,1306
TXN-0038081,2025-01-08,PRD-E02,CUST-02658,West,2,175.99,0.0,351.98,220.0,131.98,175.49,1304
TXN-0038082,2025-01-08,PRD-E03,CUST-00440,South,2,237.49,0.0,474.98,280.0,194.98,239.0,409
TXN-0038083,2025-01-08,PRD-E04,CUST-01122,North,1,62.39,0.0,62.39,26.0,36.39,49.49,2384
TXN-0038084,2025-01-08,PRD-E04,CUST-01149,West,1,62.39,0.0,62.39,26.0,36.39,49.49,2383
TXN-0038085,2025-01-08,PRD-E04,CUST-00953,South,2,62.39,0.0,124.78,52.0,72.78,49.49,2381
TXN-0038086,2025-01-08,PRD-E04,CUST-01034,East,1,62.39,0.0,62.39,26.0,36.39,49.49,2380
TXN-0038087,2025-01-08,PRD-E04,CUST-02846,West,1,62.39,0.0,62.39,26.0,36.39,49.49,2379
TXN-0038088,2025-01-08,PRD-A01,CUST-02852,East,1,57.19,0.0,57.19,22.0,35.19,62.0,2121
TXN-0038089,2025-01-08,PRD-A01,CUST-02606,West,1,57.19,0.0,57.19,22.0,35.19,62.0,2120
TXN-0038090,2025-01-08,PRD-A01,CUST-00217,West,1,57.19,0.0,57.19,22.0,35.19,62.0,2119
TXN-0038091,2025-01-08,PRD-A01,CUST-00752,West,1,57.19,0.0,57.19,22.0,35.19,62.0,2118
TXN-0038092,2025-01-08,PRD-A01,CUST-03041,North,2,57.19,0.0,114.38,44.0,70.38,62.0,2116
TXN-0038093,2025-01-08,PRD-A01,CUST-02772,North,1,57.19,0.1,51.47,22.0,29.47,62.0,2115
TXN-0038094,2025-01-08,PRD-A01,CUST-03341,North,1,57.19,0.1,51.47,22.0,29.47,62.0,2114
TXN-0038095,2025-01-08,PRD-A01,CUST-00540,East,1,57.19,0.0,57.19,22.0,35.19,62.0,2113
TXN-0038096,2025-01-08,PRD-A01,CUST-00416,North,2,57.19,0.05,108.66,44.0,64.66,62.0,2111
TXN-0038097,2025-01-08,PRD-A01,CUST-03117,East,2,57.19,0.0,114.38,44.0,70.38,62.0,2109
TXN-0038098,2025-01-08,PRD-A01,CUST-00187,West,1,57.19,0.0,57.19,22.0,35.19,62.0,2108
TXN-0038099,2025-01-08,PRD-A01,CUST-03246,North,1,57.19,0.0,57.19,22.0,35.19,62.0,2107
TXN-0038100,2025-01-08,PRD-A01,CUST-01649,West,2,57.19,0.0,114.38,44.0,70.38,62.0,2105
TXN-0038101,2025-01-08,PRD-A01,CUST-02877,South,1,57.19,0.0,57.19,22.0,35.19,62.0,2104
TXN-0038102,01/08/2025,PRD-A01,CUST-00650,North,2,57.19,0.1,102.94,44.0,58.94,62.0,2102
TXN-0038103,2025-01-08,PRD-A02,CUST-00531,East,2,113.99,0.0,227.98,88.0,139.98,109.24,1474
TXN-0038104,2025-01-08,PRD-A03,CUST-01015,West,1,46.79,0.0,46.79,14.0,32.79,51.83,2750
TXN-0038105,2025-01-08,PRD-A03,CUST-00453,West,1,46.79,0.0,46.79,14.0,32.79,51.83,2749
TXN-0038106,2025-01-08,PRD-A03,CUST-00753,North,3,46.79,0.0,140.37,42.0,98.37,51.83,2746
TXN-0038107,2025-01-08,PRD-A03,CUST-00700,East,1,46.79,0.0,46.79,14.0,32.79,51.83,2745
TXN-0038108,2025-01-08,PRD-A03,CUST-03364,South,1,46.79,0.05,44.45,14.0,30.45,51.83,2744
TXN-0038109,2025-01-08,PRD-A03,CUST-01326,South,1,46.79,0.0,46.79,14.0,32.79,51.83,2743
TXN-0038110,2025-01-08,PRD-A03,CUST-01741,North,1,46.79,0.0,46.79,14.0,32.79,51.83,2742
TXN-0038111,2025-01-08,PRD-A04,CUST-03026,East,1,90.24,0.05,85.73,38.0,47.73,105.84,1197
TXN-0038112,2025-01-08,PRD-A04,CUST-00449,West,1,90.24,0.0,90.24,38.0,52.24,105.84,1196
TXN-0038113,2025-01-08,PRD-A04,CUST-02334,North,1,90.24,0.0,90.24,38.0,52.24,105.84,1195
TXN-0038114,2025-01-08,PRD-A04,CUST-03101,North,1,90.24,0.0,90.24,38.0,52.24,105.84,1194
TXN-0038115,2025-01-08,PRD-H01,CUST-02882,East,1,55.99,0.2,44.79,18.0,26.79,54.99,1581
TXN-0038116,2025-01-08,PRD-H01,,South,1,55.99,0.15,47.59,18.0,29.59,54.99,1580
TXN-0038117,2025-01-08,PRD-H02,CUST-03294,West,1,147.19,0.05,139.83,75.0,64.83,134.99,910
TXN-0038118,2025-01-08,PRD-H02,CUST-02217,South,1,147.19,0.15,125.11,75.0,50.11,134.99,909
TXN-0038119,2025-01-08,PRD-H03,CUST-01676,North,1,275.99,0.0,275.99,160.0,115.99,256.49,396
TXN-0038120,2025-01-08,PRD-H03,CUST-02609,South,1,275.99,0.0,275.99,160.0,115.99,256.49,395
TXN-0038121,2025-01-08,PRD-H03,CUST-00928,West,1,275.99,0.0,275.99,160.0,115.99,256.49,394
TXN-0038122,2025-01-08,PRD-H04,CUST-00588,South,1,145.59,0.0,145.59,55.0,90.59,124.99,892
TXN-0038123,2025-01-08,PRD-H04,CUST-03424,North,2,145.59,0.0,291.18,110.0,181.18,124.99,890
TXN-0038124,2025-01-08,PRD-B01,CUST-02270,North,3,41.04,0.0,123.12,25.5,97.62,39.9,4959
TXN-0038125,2025-01-08,PRD-B01,CUST-01020,North,1,41.04,0.15,34.88,8.5,26.38,39.9,4958
TXN-0038126,2025-01-08,PRD-B01,CUST-00689,West,1,41.04,0.0,41.04,8.5,32.54,39.9,4957
TXN-0038127,01/08/2025,PRD-B01,CUST-02144,North,2,41.04,0.0,82.08,17.0,65.08,39.9,4955
TXN-0038128,2025-01-08,PRD-B01,CUST-02976,West,1,41.04,0.0,41.04,8.5,32.54,39.9,4954
TXN-0038129,2025-01-08,PRD-B01,CUST-01914,East,2,41.04,0.0,82.08,17.0,65.08,39.9,4952
TXN-0038130,2025-01-08,PRD-B01,CUST-00273,North,1,41.04,0.0,41.04,8.5,32.54,39.9,4951
TXN-0038131,2025-01-08,PRD-B02,CUST-03405,South,2,51.3,0.0,102.6,24.0,78.6,62.64,4057
TXN-0038132,2025-01-08,PRD-B03,CUST-02431,West,1,36.79,0.0,36.79,16.5,20.29,39.89,1948
TXN-0038133,2025-01-08,PRD-B03,CUST-02170,North,2,36.79,0.05,69.9,33.0,36.9,39.89,1946
TXN-0038134,2025-01-08,PRD-B03,CUST-00689,West,2,36.79,0.0,73.58,33.0,40.58,39.89,1944
TXN-0038135,2025-01-08,PRD-B03,CUST-03289,East,2,36.79,0.0,73.58,33.0,40.58,39.89,1942
TXN-0038136,2025-01-08,PRD-B03,CUST-02325,North,1,36.79,0.0,36.79,16.5,20.29,39.89,1941
TXN-0038137,2025-01-08,PRD-B04,CUST-00226,South,4,97.19,0.05,369.32,136.0,233.32,84.99,859
TXN-0038138,2025-01-08,PRD-B04,CUST-03035,South,1,97.19,0.1,87.47,34.0,53.47,84.99,858
TXN-0038139,2025-01-08,PRD-B04,CUST-01725,South,1,97.19,0.0,97.19,34.0,63.19,84.99,857
TXN-0038140,2025-01-08,PRD-B04,CUST-03376,West,1,97.19,0.0,97.19,34.0,63.19,84.99,856
TXN-0038141,2025-01-08,PRD-B04,CUST-00330,West,1,97.19,0.0,97.19,34.0,63.19,84.99,855
TXN-0038142,2025-01-08,PRD-S01,CUST-02325,North,1,189.99,0.0,189.99,88.0,101.99,180.49,577
TXN-0038143,2025-01-08,PRD-S01,CUST-01853,East,1,189.99,0.0,189.99,88.0,101.99,180.49,576
TXN-0038144,2025-01-08,PRD-S02,CUST-01015,West,1,31.19,0.0,31.19,8.5,22.69,35.63,2834
TXN-0038145,2025-01-08,PRD-S02,CUST-02732,South,2,31.19,0.0,62.38,17.0,45.38,35.63,2832
TXN-0038146,2025-01-08,PRD-S02,CUST-01001,South,1,31.19,0.05,29.63,8.5,21.13,35.63,2831
TXN-0038147,2025-01-08,PRD-S02,CUST-02176,West,1,31.19,0.0,31.19,8.5,22.69,35.63,2830
TXN-0038148,2025-01-08,PRD-S02,CUST-02594,West,1,31.19,0.0,31.19,8.5,22.69,35.63,2829
TXN-0038149,2025-01-08,PRD-S02,CUST-01196,West,1,31.19,0.0,31.19,8.5,22.69,35.63,2828
TXN-0038150,2025-01-08,PRD-S02,CUST-02883,West,1,31.19,0.0,31.19,8.5,22.69,35.63,2827
TXN-0038151,2025-01-08,PRD-S02,CUST-02414,East,1,31.19,0.0,31.19,8.5,22.69,35.63,2826
TXN-0038152,2025-01-08,PRD-S02,CUST-00058,West,1,31.19,0.1,28.07,8.5,19.57,35.63,2825
TXN-0038153,2025-01-08,PRD-S02,CUST-02493,West,5,31.19,0.15,132.55,42.5,90.05,35.63,2820
TXN-0038154,2025-01-08,PRD-S02,CUST-02892,East,1,31.19,0.0,31.19,8.5,22.69,35.63,2819
TXN-0038155,2025-01-08,PRD-S02,CUST-01014,South,1,31.19,0.0,31.19,8.5,22.69,35.63,2818
TXN-0038156,2025-01-08,PRD-S02,CUST-01403,East,1,31.19,0.0,31.19,8.5,22.69,35.63,2817
TXN-0038157,2025-01-08,PRD-S02,CUST-03466,South,1,31.19,0.0,31.19,8.5,22.69,35.63,2816
TXN-0038158,2025-01-08,PRD-S02,CUST-02573,North,1,31.19,0.0,31.19,8.5,22.69,35.63,2815
TXN-0038159,2025-01-08,PRD-S02,CUST-02333,South,2,31.19,0.0,62.38,17.0,45.38,35.63,2813
TXN-0038160,2025-01-08,PRD-S03,CUST-00287,East,1,161.99,0.0,161.99,65.0,96.99,139.99,535
TXN-0038161,2025-01-08,PRD-S04,CUST-01860,East,1,47.49,0.0,47.49,19.0,28.49,45.59,1810
TXN-0038162,2025-01-08,PRD-S04,CUST-01913,East,2,47.49,0.0,94.98,38.0,56.98,45.59,1808
TXN-0038163,2025-01-09,PRD-E01,CUST-01134,West,1,167.99,0.0,167.99,85.0,82.99,144.99,1708
TXN-0038164,2025-01-09,PRD-E01,CUST-02419,South,1,167.99,0.0,167.99,85.0,82.99,144.99,1707
TXN-0038165,2025-01-09,PRD-E01,CUST-00583,South,3,167.99,0.0,503.97,255.0,248.97,144.99,1704
TXN-0038166,2025-01-09,PRD-E01,CUST-00406,West,2,167.99,0.0,335.98,170.0,165.98,144.99,1702
TXN-0038167,2025-01-09,PRD-E02,CUST-03309,North,1,175.99,0.0,175.99,110.0,65.99,175.49,1303
TXN-0038168,2025-01-09,PRD-E02,CUST-02546,North,1,175.99,0.0,175.99,110.0,65.99,175.49,1302
TXN-0038169,2025-01-09,PRD-E02,CUST-02399,East,1,175.99,0.0,175.99,110.0,65.99,175.49,1301
TXN-0038170,2025-01-09,PRD-E02,CUST-02899,East,2,175.99,0.0,351.98,220.0,131.98,175.49,1299
TXN-0038171,2025-01-09,PRD-E02,CUST-02417,East,1,175.99,0.15,149.59,110.0,39.59,175.49,1298
TXN-0038172,2025-01-09,PRD-E02,CUST-00254,North,1,175.99,0.0,175.99,110.0,65.99,175.49,1297
TXN-0038173,2025-01-09,PRD-E02,CUST-00608,West,2,175.99,0.0,351.98,220.0,131.98,175.49,1295
TXN-0038174,2025-01-09,PRD-E02,CUST-03457,West,5,175.99,0.2,703.95,550.0,153.95,175.49,1290
TXN-0038175,2025-01-09,PRD-E02,CUST-02061,South,1,175.99,0.05,167.19,110.0,57.19,175.49,1289
TXN-0038176,2025-01-09,PRD-E02,CUST-00547,West,1,175.99,0.0,175.99,110.0,65.99,175.49,1288
TXN-0038177,2025-01-09,PRD-E02,CUST-03324,North,1,175.99,0.0,175.99,110.0,65.99,175.49,1287
TXN-0038178,2025-01-09,PRD-E03,CUST-03404,West,2,237.49,0.0,474.98,280.0,194.98,239.0,407
TXN-0038179,2025-01-09,PRD-E03,CUST-03343,North,1,237.49,0.0,237.49,140.0,97.49,239.0,406
TXN-0038180,2025-01-09,PRD-E03,CUST-02757,North,1,237.49,0.0,237.49,140.0,97.49,239.0,405
TXN-0038181,2025-01-09,PRD-A01,CUST-02573,North,1,57.19,0.0,57.19,22.0,35.19,62.0,2101
TXN-0038182,2025-01-09,PRD-A01,CUST-00659,East,1,57.19,0.0,57.19,22.0,35.19,62.0,2100
TXN-0038183,2025-01-09,PRD-A01,CUST-02658,West,1,57.19,0.0,57.19,22.0,35.19,62.0,2099
TXN-0038184,2025-01-09,PRD-A01,CUST-01503,North,1,57.19,,57.19,22.0,35.19,62.0,2098
TXN-0038185,2025-01-09,PRD-A01,CUST-00963,West,1,57.19,0.0,57.19,22.0,35.19,62.0,2097
TXN-0038186,2025-01-09,PRD-A01,CUST-01414,North,8,57.19,0.0,457.52,176.0,281.52,62.0,2089
TXN-0038187,2025-01-09,PRD-A01,CUST-01713,South,1,57.19,0.0,57.19,22.0,35.19,62.0,2088
TXN-0038188,2025-01-09,PRD-A01,CUST-00751,East,2,57.19,0.0,114.38,44.0,70.38,62.0,2086
TXN-0038189,2025-01-09,PRD-A01,CUST-03381,North,1,57.19,0.0,57.19,22.0,35.19,62.0,2085
TXN-0038190,2025-01-09,PRD-A01,CUST-02543,South,1,57.19,0.0,57.19,22.0,35.19,62.0,2084
TXN-0038191,2025-01-09,PRD-A02,CUST-01232,South,1,113.99,0.0,113.99,44.0,69.99,109.24,1473
TXN-0038192,2025-01-09,PRD-A03,CUST-00892,West,1,46.79,0.1,42.11,14.0,28.11,51.83,2741
TXN-0038193,2025-01-09,PRD-A03,CUST-02203,West,1,46.79,0.0,46.79,14.0,32.79,51.83,2740
TXN-0038194,2025-01-09,PRD-A03,CUST-02549,East,1,46.79,0.0,46.79,14.0,32.79,51.83,2739
TXN-0038195,2025-01-09,PRD-A03,CUST-00726,South,3,46.79,0.0,140.37,42.0,98.37,51.83,2736
TXN-0038196,2025-01-09,PRD-A03,CUST-01267,South,1,46.79,0.0,46.79,14.0,32.79,51.83,2735
TXN-0038197,2025-01-09,PRD-A03,CUST-03147,West,1,46.79,0.0,46.79,14.0,32.79,51.83,2734
TXN-0038198,2025-01-09,PRD-A03,CUST-03312,East,1,46.79,0.0,46.79,14.0,32.79,51.83,2733
TXN-0038199,2025-01-09,PRD-A03,CUST-02972,East,8,46.79,0.0,374.32,112.0,262.32,51.83,2725
TXN-0038200,2025-01-09,PRD-A03,CUST-01241,North,1,46.79,0.0,46.79,14.0,32.79,51.83,2724
TXN-0038201,2025-01-09,PRD-A03,CUST-00834,East,1,46.79,0.0,46.79,14.0,32.79,51.83,2723
TXN-0038202,2025-01-09,PRD-A04,CUST-01594,West,4,90.24,0.0,360.96,152.0,208.96,105.84,1190
TXN-0038203,2025-01-09,PRD-A04,CUST-00108,East,1,90.24,0.0,90.24,38.0,52.24,105.84,1189
TXN-0038204,2025-01-09,PRD-A04,CUST-01575,East,1,90.24,0.0,90.24,38.0,52.24,105.84,1188
TXN-0038205,2025-01-09,PRD-A04,CUST-00976,South,1,90.24,0.0,90.24,38.0,52.24,105.84,1187
TXN-0038206,2025-01-09,PRD-A04,CUST-01942,North,1,90.24,,90.24,38.0,52.24,105.84,1186
TXN-0038207,2025-01-09,PRD-H03,CUST-01533,South,8,275.99,0.0,2207.92,1280.0,927.92,256.49,386
TXN-0038208,2025-01-09,PRD-H04,CUST-00401,North,4,145.59,0.0,582.36,220.0,362.36,124.99,886
TXN-0038209,2025-01-09,PRD-H04,CUST-02109,South,1,145.59,0.0,145.59,55.0,90.59,124.99,885
TXN-0038210,2025-01-09,PRD-B01,CUST-03112,North,2,41.04,0.0,82.08,17.0,65.08,39.9,4949
TXN-0038211,2025-01-09,PRD-B01,CUST-02274,West,8,41.04,0.0,328.32,68.0,260.32,39.9,4941
TXN-0038212,01/09/2025,PRD-B01,CUST-00793,West,1,41.04,0.0,41.04,8.5,32.54,39.9,4940
TXN-0038213,2025-01-09,PRD-B01,CUST-02158,East,1,41.04,0.15,34.88,8.5,26.38,39.9,4939
TXN-0038214,2025-01-09,PRD-B01,CUST-03476,East,1,41.04,0.0,41.04,8.5,32.54,39.9,4938
TXN-0038215,2025-01-09,PRD-B01,CUST-02328,East,1,41.04,0.0,41.04,8.5,32.54,39.9,4937
TXN-0038216,2025-01-09,PRD-B01,CUST-01687,West,1,41.04,0.0,41.04,8.5,32.54,39.9,4936
TXN-0038217,2025-01-09,PRD-B01,CUST-01325,North,1,41.04,0.05,38.99,8.5,30.49,39.9,4935
TXN-0038218,2025-01-09,PRD-B01,CUST-00390,East,1,41.04,0.0,41.04,8.5,32.54,39.9,4934
TXN-0038219,2025-01-09,PRD-B01,CUST-03021,South,1,41.04,0.0,41.04,8.5,32.54,39.9,4933
TXN-0038220,2025-01-09,PRD-B01,CUST-02681,West,2,41.04,0.0,82.08,17.0,65.08,39.9,4931
TXN-0038221,2025-01-09,PRD-B02,CUST-00726,South,1,51.3,0.0,51.3,12.0,39.3,62.64,4056
TXN-0038222,2025-01-09,PRD-B02,CUST-02562,North,5,51.3,0.1,230.85,60.0,170.85,62.64,4051
TXN-0038223,2025-01-09,PRD-B03,CUST-00621,East,1,36.79,0.0,36.79,16.5,20.29,39.89,1940
TXN-0038224,2025-01-09,PRD-B03,CUST-01852,East,2,36.79,0.0,73.58,33.0,40.58,39.89,1938
TXN-0038225,2025-01-09,PRD-B03,CUST-03113,North,1,36.79,0.0,36.79,16.5,20.29,39.89,1937
TXN-0038226,2025-01-09,PRD-B03,CUST-01158,East,1,36.79,0.0,36.79,16.5,20.29,39.89,1936
TXN-0038227,2025-01-09,PRD-B03,CUST-02377,North,1,36.79,0.0,36.79,16.5,20.29,39.89,1935
TXN-0038228,2025-01-09,PRD-B03,CUST-03480,West,1,36.79,0.0,36.79,16.5,20.29,39.89,1934
TXN-0038229,2025-01-09,PRD-B03,CUST-00774,North,2,36.79,0.0,73.58,33.0,40.58,39.89,1932
TXN-0038230,2025-01-09,PRD-B03,CUST-02625,South,1,36.79,0.0,36.79,16.5,20.29,39.89,1931
TXN-0038231,2025-01-09,PRD-B03,CUST-02460,South,2,36.79,0.0,73.58,33.0,40.58,39.89,1929
TXN-0038232,2025-01-09,PRD-B03,CUST-00493,South,1,36.79,0.0,36.79,16.5,20.29,39.89,1928
TXN-0038233,2025-01-09,PRD-B03,CUST-03489,North,2,36.79,0.0,73.58,33.0,40.58,39.89,1926
TXN-0038234,2025-01-09,PRD-B04,CUST-00184,North,2,97.19,0.0,194.38,68.0,126.38,84.99,853
TXN-0038235,2025-01-09,PRD-B04,CUST-00789,North,2,97.19,0.0,194.38,68.0,126.38,84.99,851
TXN-0038236,2025-01-09,PRD-S01,CUST-02501,West,3,189.99,0.0,569.97,264.0,305.97,180.49,573
TXN-0038237,2025-01-09,PRD-S01,CUST-02098,South,4,189.99,0.05,721.96,352.0,369.96,180.49,569
TXN-0038238,2025-01-09,PRD-S01,CUST-02712,North,1,189.99,0.05,180.49,88.0,92.49,180.49,568
TXN-0038239,2025-01-09,PRD-S01,CUST-03058,West,1,189.99,0.0,189.99,88.0,101.99,180.49,567
TXN-0038240,2025-01-09,PRD-S01,CUST-02442,East,1,189.99,0.0,189.99,88.0,101.99,180.49,566
TXN-0038241,2025-01-09,PRD-S01,CUST-03389,North,2,189.99,0.0,379.98,176.0,203.98,180.49,564
TXN-0038242,2025-01-09,PRD-S01,CUST-01787,East,1,189.99,0.0,189.99,88.0,101.99,180.49,563
TXN-0038243,2025-01-09,PRD-S02,CUST-01329,South,2,31.19,0.0,62.38,17.0,45.38,35.63,2811
TXN-0038244,2025-01-09,PRD-S02,CUST-00511,West,1,31.19,0.0,31.19,8.5,22.69,35.63,2810
TXN-0038245,2025-01-09,PRD-S02,CUST-01994,East,1,31.19,0.0,31.19,8.5,22.69,35.63,2809
TXN-0038246,2025-01-09,PRD-S02,CUST-03365,West,3,31.19,0.0,93.57,25.5,68.07,35.63,2806
TXN-0038247,2025-01-09,PRD-S02,CUST-03090,West,4,31.19,0.1,112.28,34.0,78.28,35.63,2802
TXN-0038248,2025-01-09,PRD-S02,CUST-02866,South,2,31.19,0.1,56.14,17.0,39.14,35.63,2800
TXN-0038249,2025-01-09,PRD-S02,CUST-00357,South,2,31.19,0.0,62.38,17.0,45.38,35.63,2798
TXN-0038250,2025-01-09,PRD-S02,CUST-00737,North,1,31.19,0.0,31.19,8.5,22.69,35.63,2797
TXN-0038251,2025-01-09,PRD-S02,CUST-01251,East,1,31.19,0.05,29.63,8.5,21.13,35.63,2796
TXN-0038252,2025-01-09,PRD-S02,CUST-01253,North,5,31.19,0.0,155.95,42.5,113.45,35.63,2791
TXN-0038253,2025-01-09,PRD-S02,CUST-01719,West,3,31.19,0.0,93.57,25.5,68.07,35.63,2788
TXN-0038254,2025-01-09,PRD-S02,CUST-00260,South,1,31.19,0.05,29.63,8.5,21.13,35.63,2787
TXN-0038255,2025-01-09,PRD-S04,CUST-03273,North,2,47.49,0.0,94.98,38.0,56.98,45.59,1806
